Order_ID,Order_Date,Shipped_Date,Delivery_Date,Customer_Region,Warehouse,Product_Category,Quantity,Unit_Cost,Total_Cost,Transport_Mode,Carrier_Name,Order_Status,Delivery_Time,Delivery_On_Time,Delay_Days,Delivery_Accuracy,Delivery_Attempts,,,
ORD0548,21-02-2024,23-02-2024,27-02-2024,East,Warehouse D,Home & Kitchen,4,49.91,199.64,Road,Delhivery,Delivered,6,N,1,Y,1,,,
ORD0549,09-11-2024,11-11-2024,12-11-2024,North,Warehouse A,Apparel,5,40.49,202.45,Road,EcomExpress,Delivered,3,Y,0,Y,1,,,
ORD0550,12-05-2024,13-05-2024,16-05-2024,North,Warehouse D,Apparel,5,167.03,835.15,Rail,EcomExpress,Delivered,4,N,1,Y,1,,,
ORD0551,19-12-2024,21-12-2024,25-12-2024,East,Warehouse A,Apparel,3,107.85,323.55,Rail,Shadowfax,Delivered,6,N,1,Y,1,,,
ORD0552,22-03-2024,24-03-2024,23-03-2024,South,Warehouse D,Electronics,1,167.34,167.34,Rail,Shadowfax,Delivered,1,N,1,Y,1,,,
ORD0553,10-08-2024,12-08-2024,16-08-2024,West,Warehouse B,Grocery,1,106.07,106.07,Air,Shadowfax,Returned,6,N,1,Y,1,,,
ORD0554,22-03-2024,24-03-2024,29-03-2024,East,Warehouse B,Grocery,3,167.49,502.47,Rail,EcomExpress,Delivered,7,Y,0,Y,1,,,
ORD0555,05-05-2024,08-05-2024,08-05-2024,West,Warehouse B,Electronics,4,173.17,692.68,Road,BlueDart,Delivered,3,N,1,Y,1,,,
ORD0556,28-06-2024,30-06-2024,04-07-2024,North,Warehouse C,Grocery,5,88.11,440.55,Road,XpressBees,Delivered,6,Y,0,Y,1,,,
ORD0557,25-01-2024,26-01-2024,31-01-2024,East,Warehouse D,Grocery,5,146.56,732.8,Rail,BlueDart,Delivered,6,Y,0,Y,1,,,
ORD0558,09-06-2024,10-06-2024,12-06-2024,North,Warehouse D,Grocery,1,88.7,88.7,Road,BlueDart,Delivered,3,Y,0,Y,1,,,
ORD0559,06-04-2024,09-04-2024,11-04-2024,South,Warehouse B,Apparel,3,52.25,156.75,Rail,Delhivery,Delivered,5,N,1,Y,1,,,
ORD0560,21-07-2024,24-07-2024,23-07-2024,East,Warehouse D,Home & Kitchen,3,73.78,221.34,Air,Delhivery,Delivered,2,Y,0,Y,3,,,
ORD0561,20-04-2024,21-04-2024,27-04-2024,North,Warehouse B,Apparel,1,91.5,91.5,Rail,BlueDart,Delivered,7,Y,0,Y,1,,,
ORD0562,17-08-2024,20-08-2024,19-08-2024,South,Warehouse A,Beauty,2,72.23,144.46,Road,Shadowfax,Delivered,2,Y,0,Y,1,,,
ORD0563,14-03-2024,16-03-2024,15-03-2024,West,Warehouse A,Apparel,1,104.18,104.18,Air,EcomExpress,Returned,1,N,1,Y,3,,,
ORD0564,08-06-2024,10-06-2024,16-06-2024,South,Warehouse D,Apparel,5,84.45,422.25,Road,XpressBees,Returned,8,N,1,Y,1,,,
ORD0565,06-08-2024,07-08-2024,12-08-2024,North,Warehouse B,Home & Kitchen,1,126.15,126.15,Road,Shadowfax,Returned,6,Y,0,Y,1,,,
ORD0566,17-04-2024,20-04-2024,23-04-2024,North,Warehouse B,Home & Kitchen,3,140.84,422.52,Rail,BlueDart,Delivered,6,N,1,Y,1,,,
ORD0567,08-10-2024,09-10-2024,15-10-2024,North,Warehouse C,Apparel,1,98.36,98.36,Road,XpressBees,Returned,7,N,1,Y,1,,,
ORD0568,08-04-2024,09-04-2024,13-04-2024,East,Warehouse B,Beauty,5,44.85,224.25,Air,XpressBees,Returned,5,Y,0,Y,1,,,
ORD0569,11-11-2024,12-11-2024,17-11-2024,North,Warehouse D,Grocery,1,162.67,162.67,Air,Shadowfax,Returned,6,Y,0,Y,1,,,
ORD0570,04-09-2024,07-09-2024,06-09-2024,West,Warehouse C,Home & Kitchen,4,44.53,178.12,Air,Shadowfax,Delivered,2,N,1,Y,1,,,
ORD0571,28-04-2024,29-04-2024,02-05-2024,East,Warehouse B,Apparel,2,81.34,162.68,Air,BlueDart,Delivered,4,N,2,Y,3,,,
ORD0572,26-03-2024,28-03-2024,29-03-2024,East,Warehouse C,Grocery,5,94.81,474.05,Road,XpressBees,Delivered,3,N,1,Y,1,,,
ORD0573,16-07-2024,19-07-2024,25-07-2024,South,Warehouse B,Grocery,4,98.21,392.84,Rail,EcomExpress,Delivered,9,N,2,Y,1,,,
ORD0574,22-03-2024,24-03-2024,28-03-2024,East,Warehouse C,Grocery,3,167.96,503.88,Rail,XpressBees,Delivered,6,Y,0,Y,1,,,
ORD0575,24-08-2024,27-08-2024,28-08-2024,South,Warehouse B,Beauty,1,120.39,120.39,Rail,BlueDart,Delivered,4,Y,0,Y,1,,,
ORD0576,11-04-2024,14-04-2024,15-04-2024,East,Warehouse D,Electronics,2,154.12,308.24,Rail,Delhivery,Delivered,4,Y,0,Y,1,,,
ORD0577,13-12-2024,16-12-2024,17-12-2024,North,Warehouse D,Beauty,4,47.05,188.2,Rail,EcomExpress,Returned,4,Y,0,Y,2,,,
ORD0578,19-08-2024,20-08-2024,25-08-2024,East,Warehouse C,Grocery,3,92.3,276.9,Air,EcomExpress,Delivered,6,N,3,Y,1,,,
ORD0579,21-04-2024,22-04-2024,26-04-2024,South,Warehouse D,Home & Kitchen,4,100.05,400.2,Rail,Shadowfax,Delivered,5,N,3,Y,1,,,
ORD0580,30-06-2024,03-07-2024,03-07-2024,West,Warehouse A,Apparel,5,50.83,254.15,Road,Shadowfax,Delivered,3,Y,0,N,1,,,
ORD0581,27-02-2024,01-03-2024,03-03-2024,East,Warehouse D,Home & Kitchen,1,121.09,121.09,Road,XpressBees,Delivered,5,Y,0,Y,1,,,
ORD0582,25-02-2024,27-02-2024,28-02-2024,North,Warehouse B,Home & Kitchen,1,61.67,61.67,Rail,Shadowfax,Delivered,3,N,2,Y,2,,,
ORD0583,08-08-2024,10-08-2024,15-08-2024,South,Warehouse A,Apparel,1,110.46,110.46,Air,BlueDart,Delivered,7,N,1,Y,1,,,
ORD0584,28-02-2024,01-03-2024,06-03-2024,South,Warehouse C,Home & Kitchen,2,135.77,271.54,Rail,Delhivery,Delivered,7,N,2,Y,1,,,
ORD0585,23-04-2024,24-04-2024,26-04-2024,East,Warehouse D,Grocery,4,157,628,Air,BlueDart,Delivered,3,Y,0,Y,1,,,
ORD0586,14-09-2024,17-09-2024,18-09-2024,East,Warehouse D,Grocery,5,177.05,885.25,Rail,EcomExpress,Delivered,4,N,1,Y,1,,,
ORD0587,05-06-2024,08-06-2024,14-06-2024,North,Warehouse C,Home & Kitchen,1,180.6,180.6,Road,EcomExpress,Returned,9,N,2,Y,2,,,
ORD0588,21-06-2024,24-06-2024,26-06-2024,South,Warehouse C,Apparel,2,170.53,341.06,Air,EcomExpress,Delivered,5,N,2,Y,1,,,
ORD0589,25-03-2024,27-03-2024,29-03-2024,North,Warehouse B,Home & Kitchen,4,181.59,726.36,Rail,Delhivery,Returned,4,Y,0,Y,1,,,
ORD0590,19-06-2024,20-06-2024,24-06-2024,South,Warehouse D,Electronics,3,55.88,167.64,Air,XpressBees,Delivered,5,Y,0,Y,1,,,
ORD0591,06-09-2024,08-09-2024,13-09-2024,North,Warehouse D,Home & Kitchen,3,171.34,514.02,Air,XpressBees,Delivered,7,Y,0,Y,1,,,
ORD0592,25-07-2024,27-07-2024,29-07-2024,North,Warehouse B,Home & Kitchen,2,144.17,288.34,Rail,EcomExpress,Delivered,4,Y,0,Y,1,,,
ORD0593,10-08-2024,13-08-2024,13-08-2024,West,Warehouse D,Electronics,3,128.68,386.04,Air,Shadowfax,Returned,3,Y,0,Y,1,,,
ORD0594,21-09-2024,22-09-2024,21-09-2024,West,Warehouse B,Electronics,3,94.04,282.12,Air,BlueDart,Delivered,0,N,2,Y,1,,,
ORD0595,03-10-2024,04-10-2024,10-10-2024,West,Warehouse B,Apparel,3,186.54,559.62,Air,Delhivery,Delivered,7,N,1,Y,1,,,
ORD0596,31-01-2024,01-02-2024,31-01-2024,East,Warehouse A,Electronics,4,103.89,415.56,Rail,BlueDart,Returned,0,N,2,Y,2,,,
ORD0597,31-10-2024,02-11-2024,08-11-2024,West,Warehouse C,Home & Kitchen,3,168.24,504.72,Rail,BlueDart,Delivered,8,N,1,Y,1,,,
ORD0598,19-01-2024,22-01-2024,22-01-2024,East,Warehouse B,Beauty,4,105.07,420.28,Rail,EcomExpress,Delivered,3,N,1,Y,1,,,
ORD0599,02-05-2024,03-05-2024,06-05-2024,South,Warehouse B,Apparel,3,152.08,456.24,Air,XpressBees,Delivered,4,Y,0,Y,1,,,
ORD0600,25-08-2024,26-08-2024,31-08-2024,East,Warehouse B,Home & Kitchen,2,136.87,273.74,Road,EcomExpress,Delivered,6,Y,0,Y,1,,,
ORD0601,24-10-2024,25-10-2024,29-10-2024,East,Warehouse B,Beauty,3,142.93,428.79,Air,Delhivery,Delivered,5,N,3,Y,3,,,
ORD0602,08-07-2024,09-07-2024,16-07-2024,South,Warehouse B,Home & Kitchen,2,86.36,172.72,Road,Delhivery,Delivered,8,N,1,Y,1,,,
ORD0603,02-02-2024,03-02-2024,05-02-2024,North,Warehouse A,Home & Kitchen,2,150.71,301.42,Rail,Delhivery,Delivered,3,N,1,Y,1,,,
ORD0604,12-12-2024,14-12-2024,16-12-2024,East,Warehouse C,Home & Kitchen,2,26.07,52.14,Road,Delhivery,Delivered,4,Y,0,Y,2,,,
ORD0605,05-05-2024,08-05-2024,13-05-2024,North,Warehouse D,Home & Kitchen,5,195.48,977.4,Road,BlueDart,Delivered,8,N,2,Y,2,,,
ORD0606,11-05-2024,13-05-2024,17-05-2024,North,Warehouse A,Electronics,1,199.48,199.48,Rail,Shadowfax,Delivered,6,N,1,Y,1,,,
ORD0607,28-05-2024,31-05-2024,01-06-2024,South,Warehouse C,Grocery,5,21.85,109.25,Road,XpressBees,Delivered,4,N,2,Y,3,,,
ORD0608,14-06-2024,16-06-2024,17-06-2024,East,Warehouse C,Apparel,2,188.21,376.42,Road,XpressBees,Delivered,3,N,1,Y,1,,,
ORD0609,24-06-2024,26-06-2024,01-07-2024,South,Warehouse D,Apparel,2,100.24,200.48,Road,BlueDart,Delivered,7,Y,0,N,1,,,
ORD0610,14-07-2024,17-07-2024,19-07-2024,South,Warehouse B,Electronics,4,194.88,779.52,Air,Delhivery,Delivered,5,Y,0,N,1,,,
ORD0611,07-07-2024,08-07-2024,14-07-2024,North,Warehouse C,Beauty,3,71.99,215.97,Rail,Delhivery,Delivered,7,Y,0,Y,1,,,
ORD0612,16-11-2024,19-11-2024,23-11-2024,West,Warehouse D,Electronics,1,77.2,77.2,Air,EcomExpress,Delivered,7,Y,0,N,1,,,
ORD0613,14-07-2024,16-07-2024,19-07-2024,East,Warehouse B,Home & Kitchen,2,75.1,150.2,Air,BlueDart,Returned,5,N,1,Y,1,,,
ORD0614,04-10-2024,07-10-2024,09-10-2024,West,Warehouse C,Beauty,3,117.05,351.15,Air,XpressBees,Delivered,5,N,1,Y,1,,,
ORD0615,27-01-2024,30-01-2024,01-02-2024,South,Warehouse A,Grocery,3,10.6,31.8,Air,Shadowfax,Delivered,5,N,1,Y,1,,,
ORD0616,29-07-2024,01-08-2024,03-08-2024,West,Warehouse A,Apparel,2,166.25,332.5,Rail,EcomExpress,Delivered,5,N,2,Y,1,,,
ORD0617,01-10-2024,03-10-2024,07-10-2024,South,Warehouse C,Apparel,2,136.77,273.54,Rail,XpressBees,Delivered,6,N,2,Y,1,,,
ORD0618,24-10-2024,27-10-2024,29-10-2024,West,Warehouse D,Home & Kitchen,5,198,990,Rail,Delhivery,Returned,5,N,1,Y,1,,,
ORD0619,29-07-2024,01-08-2024,02-08-2024,West,Warehouse D,Home & Kitchen,1,103.59,103.59,Road,XpressBees,Delivered,4,N,1,Y,1,,,
ORD0620,20-07-2024,21-07-2024,26-07-2024,West,Warehouse C,Home & Kitchen,2,33.41,66.82,Rail,BlueDart,Delivered,6,N,1,Y,1,,,
ORD0621,11-02-2024,13-02-2024,14-02-2024,West,Warehouse B,Apparel,5,190.77,953.85,Rail,XpressBees,Delivered,3,N,1,Y,1,,,
ORD0622,28-06-2024,29-06-2024,04-07-2024,East,Warehouse C,Home & Kitchen,4,194.34,777.36,Rail,BlueDart,Returned,6,N,1,Y,1,,,
ORD0623,12-01-2024,13-01-2024,16-01-2024,West,Warehouse D,Home & Kitchen,4,41.41,165.64,Air,BlueDart,Returned,4,Y,0,Y,1,,,
ORD0624,05-06-2024,06-06-2024,09-06-2024,North,Warehouse A,Beauty,5,119.56,597.8,Rail,Delhivery,Delivered,4,N,1,Y,1,,,
ORD0625,03-09-2024,04-09-2024,08-09-2024,North,Warehouse C,Grocery,2,79.8,159.6,Road,Shadowfax,Delivered,5,Y,0,Y,2,,,
ORD0626,08-12-2024,09-12-2024,14-12-2024,West,Warehouse D,Beauty,4,137.83,551.32,Air,Delhivery,Delivered,6,N,3,Y,2,,,
ORD0627,19-09-2024,22-09-2024,25-09-2024,North,Warehouse C,Beauty,4,10.12,40.48,Air,Delhivery,Returned,6,Y,0,Y,1,,,
ORD0628,13-02-2024,14-02-2024,22-02-2024,South,Warehouse B,Apparel,4,97.08,388.32,Air,XpressBees,Delivered,9,N,3,Y,1,,,
ORD0629,24-08-2024,26-08-2024,27-08-2024,North,Warehouse B,Home & Kitchen,5,189.49,947.45,Rail,XpressBees,Delivered,3,N,1,N,1,,,
ORD0630,05-01-2024,07-01-2024,08-01-2024,South,Warehouse B,Home & Kitchen,5,98.6,493,Air,Shadowfax,Delivered,3,N,1,Y,1,,,
ORD0631,06-12-2024,08-12-2024,13-12-2024,West,Warehouse B,Grocery,1,143.78,143.78,Road,EcomExpress,Returned,7,Y,0,Y,1,,,
ORD0632,23-12-2024,24-12-2024,31-12-2024,West,Warehouse B,Home & Kitchen,3,15.79,47.37,Air,XpressBees,Delivered,8,N,1,Y,1,,,
ORD0633,28-10-2024,31-10-2024,05-11-2024,West,Warehouse D,Beauty,1,98.98,98.98,Road,EcomExpress,Delivered,8,N,1,Y,1,,,
ORD0634,30-07-2024,01-08-2024,01-08-2024,South,Warehouse B,Apparel,1,93.25,93.25,Road,EcomExpress,Delivered,2,Y,0,Y,1,,,
ORD0635,22-11-2024,24-11-2024,24-11-2024,West,Warehouse C,Beauty,1,73.84,73.84,Air,Shadowfax,Delivered,2,Y,0,Y,2,,,
ORD0636,21-12-2024,23-12-2024,24-12-2024,East,Warehouse A,Home & Kitchen,3,42.96,128.88,Road,Delhivery,Delivered,3,Y,0,Y,1,,,
ORD0637,16-08-2024,19-08-2024,22-08-2024,North,Warehouse B,Home & Kitchen,3,133.79,401.37,Air,BlueDart,Delivered,6,N,3,Y,2,,,
ORD0638,20-02-2024,21-02-2024,24-02-2024,East,Warehouse A,Apparel,2,70.43,140.86,Air,EcomExpress,Delivered,4,N,1,Y,1,,,
ORD0639,11-11-2024,13-11-2024,15-11-2024,East,Warehouse C,Electronics,3,75.57,226.71,Rail,XpressBees,Delivered,4,Y,0,N,1,,,
ORD0640,27-05-2024,29-05-2024,29-05-2024,West,Warehouse D,Apparel,4,123.49,493.96,Rail,Shadowfax,Delivered,2,N,1,Y,1,,,
ORD0641,19-09-2024,21-09-2024,27-09-2024,East,Warehouse C,Electronics,5,178.12,890.6,Rail,XpressBees,Delivered,8,N,1,Y,1,,,
ORD0642,16-02-2024,18-02-2024,20-02-2024,North,Warehouse A,Home & Kitchen,4,138.84,555.36,Road,BlueDart,Delivered,4,N,2,Y,1,,,
ORD0643,04-12-2024,06-12-2024,12-12-2024,North,Warehouse C,Beauty,4,74.59,298.36,Road,Shadowfax,Delivered,8,N,3,Y,1,,,
ORD0644,27-12-2024,29-12-2024,30-12-2024,North,Warehouse B,Electronics,1,187.74,187.74,Rail,Delhivery,Delivered,3,Y,0,Y,2,,,
ORD0645,15-12-2024,18-12-2024,20-12-2024,East,Warehouse A,Grocery,1,55.6,55.6,Rail,EcomExpress,Delivered,5,Y,0,Y,1,,,
ORD0646,19-02-2024,20-02-2024,24-02-2024,North,Warehouse C,Apparel,2,45.98,91.96,Road,BlueDart,Delivered,5,Y,0,Y,2,,,
ORD0647,17-01-2024,19-01-2024,24-01-2024,North,Warehouse C,Apparel,2,43.67,87.34,Rail,EcomExpress,Delivered,7,N,1,Y,2,,,
ORD0648,25-08-2024,28-08-2024,30-08-2024,South,Warehouse C,Home & Kitchen,3,50.36,151.08,Rail,Shadowfax,Delivered,5,N,3,Y,1,,,
ORD0649,17-10-2024,20-10-2024,18-10-2024,West,Warehouse C,Home & Kitchen,4,153.92,615.68,Rail,EcomExpress,Delivered,1,N,1,Y,1,,,
ORD0650,16-03-2024,19-03-2024,23-03-2024,North,Warehouse D,Apparel,2,45.08,90.16,Rail,Shadowfax,Delivered,7,Y,0,Y,2,,,
ORD0651,19-09-2024,22-09-2024,23-09-2024,North,Warehouse C,Beauty,5,110.98,554.9,Road,BlueDart,Delivered,4,Y,0,Y,1,,,
ORD0652,11-01-2024,12-01-2024,15-01-2024,South,Warehouse C,Home & Kitchen,1,41.24,41.24,Road,Delhivery,Delivered,4,N,1,Y,2,,,
ORD0653,09-06-2024,11-06-2024,11-06-2024,South,Warehouse D,Home & Kitchen,4,120.47,481.88,Rail,BlueDart,Delivered,2,Y,0,Y,1,,,
ORD0654,09-11-2024,10-11-2024,14-11-2024,East,Warehouse C,Apparel,2,116.51,233.02,Road,EcomExpress,Returned,5,N,2,Y,1,,,
ORD0655,13-12-2024,16-12-2024,23-12-2024,South,Warehouse D,Grocery,2,119.6,239.2,Air,Shadowfax,Delivered,10,N,3,Y,3,,,
ORD0656,22-07-2024,25-07-2024,27-07-2024,East,Warehouse B,Grocery,1,180.18,180.18,Rail,Shadowfax,Delivered,5,Y,0,Y,1,,,
ORD0657,17-07-2024,19-07-2024,21-07-2024,North,Warehouse C,Home & Kitchen,4,29.62,118.48,Rail,Shadowfax,Delivered,4,N,1,Y,1,,,
ORD0658,23-02-2024,25-02-2024,26-02-2024,West,Warehouse C,Grocery,4,196.88,787.52,Air,Shadowfax,Delivered,3,N,1,N,1,,,
ORD0659,09-08-2024,11-08-2024,11-08-2024,South,Warehouse B,Beauty,4,15.18,60.72,Air,EcomExpress,Delivered,2,Y,0,Y,3,,,
ORD0660,17-04-2024,19-04-2024,25-04-2024,South,Warehouse C,Home & Kitchen,1,119.75,119.75,Air,EcomExpress,Delivered,8,N,1,Y,2,,,
ORD0661,12-01-2024,15-01-2024,16-01-2024,North,Warehouse A,Home & Kitchen,5,160.85,804.25,Road,BlueDart,Delivered,4,N,1,Y,1,,,
ORD0662,02-12-2024,05-12-2024,05-12-2024,East,Warehouse A,Electronics,1,78.08,78.08,Air,Shadowfax,Returned,3,Y,0,Y,1,,,
ORD0663,27-07-2024,28-07-2024,01-08-2024,South,Warehouse D,Beauty,5,83.08,415.4,Road,EcomExpress,Delivered,5,Y,0,Y,2,,,
ORD0664,08-04-2024,11-04-2024,10-04-2024,West,Warehouse B,Electronics,2,139.93,279.86,Road,Shadowfax,Delivered,2,Y,0,Y,1,,,
ORD0665,10-01-2024,13-01-2024,17-01-2024,North,Warehouse B,Home & Kitchen,3,134.72,404.16,Air,Shadowfax,Cancelled,7,Y,0,N,1,,,
ORD0666,15-01-2024,16-01-2024,17-01-2024,North,Warehouse B,Beauty,4,32.11,128.44,Air,BlueDart,Delivered,2,Y,0,N,1,,,
ORD0667,12-07-2024,13-07-2024,18-07-2024,West,Warehouse A,Beauty,3,53.98,161.94,Rail,XpressBees,Delivered,6,Y,0,N,1,,,
ORD0668,18-03-2024,19-03-2024,20-03-2024,West,Warehouse B,Home & Kitchen,5,80.96,404.8,Air,BlueDart,Delivered,2,Y,0,Y,1,,,
ORD0669,04-08-2024,06-08-2024,11-08-2024,North,Warehouse C,Electronics,2,112.18,224.36,Rail,Delhivery,Delivered,7,Y,0,Y,1,,,
ORD0670,19-11-2024,21-11-2024,26-11-2024,East,Warehouse D,Home & Kitchen,4,182.38,729.52,Air,Shadowfax,Delivered,7,N,1,Y,1,,,
ORD0671,22-04-2024,24-04-2024,29-04-2024,South,Warehouse B,Electronics,3,53.96,161.88,Road,Shadowfax,Delivered,7,N,2,Y,3,,,
ORD0672,21-10-2024,23-10-2024,25-10-2024,North,Warehouse C,Apparel,4,184.12,736.48,Air,BlueDart,Delivered,4,Y,0,Y,1,,,
ORD0673,23-05-2024,24-05-2024,29-05-2024,South,Warehouse D,Electronics,2,18.18,36.36,Road,XpressBees,Delivered,6,N,3,Y,1,,,
ORD0674,10-11-2024,12-11-2024,16-11-2024,West,Warehouse C,Apparel,5,11.53,57.65,Air,Delhivery,Returned,6,N,1,Y,1,,,
ORD0675,08-09-2024,09-09-2024,16-09-2024,East,Warehouse B,Grocery,2,170.4,340.8,Air,Shadowfax,Delivered,8,N,3,Y,1,,,
ORD0676,08-02-2024,10-02-2024,15-02-2024,North,Warehouse D,Home & Kitchen,3,116.29,348.87,Rail,Shadowfax,Delivered,7,N,1,Y,1,,,
ORD0677,20-04-2024,23-04-2024,27-04-2024,South,Warehouse A,Beauty,1,148.39,148.39,Road,Delhivery,Delivered,7,Y,0,Y,2,,,
ORD0678,03-08-2024,06-08-2024,05-08-2024,South,Warehouse A,Home & Kitchen,4,82.63,330.52,Air,BlueDart,Delivered,2,N,1,Y,1,,,
ORD0679,16-10-2024,19-10-2024,21-10-2024,South,Warehouse C,Apparel,4,135.31,541.24,Road,Delhivery,Delivered,5,N,2,Y,2,,,
ORD0680,24-05-2024,27-05-2024,30-05-2024,South,Warehouse D,Electronics,3,178.55,535.65,Air,XpressBees,Delivered,6,Y,0,Y,2,,,
ORD0681,18-02-2024,19-02-2024,27-02-2024,West,Warehouse C,Beauty,2,42.48,84.96,Rail,XpressBees,Delivered,9,N,3,Y,2,,,
ORD0682,04-03-2024,06-03-2024,11-03-2024,East,Warehouse B,Electronics,2,74.7,149.4,Road,XpressBees,Delivered,7,Y,0,Y,1,,,
ORD0683,27-06-2024,29-06-2024,01-07-2024,South,Warehouse B,Apparel,2,54.42,108.84,Rail,Shadowfax,Delivered,4,Y,0,Y,3,,,
ORD0684,27-01-2024,29-01-2024,29-01-2024,North,Warehouse C,Apparel,2,186.03,372.06,Air,XpressBees,Delivered,2,Y,0,Y,1,,,
ORD0685,25-03-2024,26-03-2024,29-03-2024,West,Warehouse D,Apparel,2,173.01,346.02,Road,Delhivery,Delivered,4,N,1,N,1,,,
ORD0686,07-11-2024,10-11-2024,12-11-2024,North,Warehouse A,Beauty,2,121.79,243.58,Rail,BlueDart,Delivered,5,Y,0,N,1,,,
ORD0687,16-05-2024,17-05-2024,23-05-2024,South,Warehouse A,Apparel,3,117.55,352.65,Rail,Delhivery,Delivered,7,Y,0,Y,1,,,
ORD0688,15-05-2024,17-05-2024,22-05-2024,North,Warehouse B,Grocery,4,90.96,363.84,Air,Shadowfax,Delivered,7,Y,0,Y,1,,,
ORD0689,26-04-2024,29-04-2024,03-05-2024,West,Warehouse B,Home & Kitchen,5,26.64,133.2,Rail,BlueDart,Delivered,7,Y,0,Y,1,,,
ORD0690,25-11-2024,26-11-2024,29-11-2024,East,Warehouse C,Home & Kitchen,5,25.87,129.35,Road,Delhivery,Delivered,4,N,1,Y,1,,,
ORD0691,13-10-2024,16-10-2024,17-10-2024,South,Warehouse C,Apparel,5,148.23,741.15,Road,EcomExpress,Delivered,4,N,1,Y,1,,,
ORD0692,14-05-2024,16-05-2024,20-05-2024,West,Warehouse B,Beauty,5,163.03,815.15,Rail,EcomExpress,Delivered,6,Y,0,Y,1,,,
ORD0693,25-10-2024,26-10-2024,30-10-2024,West,Warehouse C,Beauty,4,87.47,349.88,Air,Delhivery,Delivered,5,Y,0,Y,2,,,
ORD0694,30-08-2024,02-09-2024,05-09-2024,South,Warehouse B,Beauty,3,142.46,427.38,Air,Delhivery,Delivered,6,N,1,Y,1,,,
ORD0695,02-04-2024,04-04-2024,03-04-2024,East,Warehouse B,Apparel,4,69.26,277.04,Road,BlueDart,Delivered,1,N,1,Y,1,,,
ORD0696,18-09-2024,20-09-2024,22-09-2024,South,Warehouse A,Beauty,1,36.81,36.81,Air,Delhivery,Delivered,4,N,1,Y,1,,,
ORD0697,29-06-2024,02-07-2024,08-07-2024,South,Warehouse C,Home & Kitchen,3,78.49,235.47,Air,Shadowfax,Delivered,9,N,2,Y,1,,,
ORD0698,21-11-2024,24-11-2024,24-11-2024,East,Warehouse B,Electronics,2,105.88,211.76,Rail,BlueDart,Delivered,3,N,2,Y,1,,,
ORD0699,22-05-2024,25-05-2024,30-05-2024,South,Warehouse D,Home & Kitchen,5,174.56,872.8,Rail,EcomExpress,Delivered,8,N,3,Y,1,,,
ORD0700,31-08-2024,01-09-2024,02-09-2024,North,Warehouse C,Electronics,2,127.57,255.14,Air,Shadowfax,Delivered,2,Y,0,Y,1,,,
ORD0701,24-05-2024,26-05-2024,29-05-2024,West,Warehouse A,Home & Kitchen,3,63,189,Road,XpressBees,Delivered,5,Y,0,Y,1,,,
ORD0702,12-04-2024,15-04-2024,16-04-2024,West,Warehouse C,Electronics,4,17.63,70.52,Air,BlueDart,Returned,4,N,1,N,1,,,
ORD0703,13-01-2024,16-01-2024,17-01-2024,South,Warehouse A,Home & Kitchen,2,160.38,320.76,Air,Delhivery,Delivered,4,Y,0,Y,1,,,
ORD0704,07-02-2024,08-02-2024,10-02-2024,North,Warehouse D,Home & Kitchen,2,138.03,276.06,Rail,XpressBees,Delivered,3,Y,0,Y,1,,,
ORD0705,19-12-2024,21-12-2024,25-12-2024,East,Warehouse A,Electronics,2,155.51,311.02,Rail,BlueDart,Delivered,6,N,1,Y,1,,,
ORD0706,29-12-2024,31-12-2024,31-12-2024,North,Warehouse B,Grocery,5,98.17,490.85,Air,BlueDart,Returned,2,Y,0,Y,1,,,
ORD0707,31-05-2024,03-06-2024,08-06-2024,North,Warehouse A,Home & Kitchen,5,133.58,667.9,Air,Delhivery,Delivered,8,N,2,Y,1,,,
ORD0708,14-10-2024,16-10-2024,17-10-2024,South,Warehouse A,Apparel,2,44.86,89.72,Air,Delhivery,Delivered,3,Y,0,Y,1,,,
ORD0709,30-01-2024,01-02-2024,04-02-2024,East,Warehouse C,Apparel,2,25.5,51,Road,Shadowfax,Delivered,5,Y,0,Y,1,,,
ORD0710,16-09-2024,17-09-2024,20-09-2024,South,Warehouse B,Grocery,4,147.61,590.44,Rail,EcomExpress,Delivered,4,Y,0,Y,2,,,
ORD0711,03-03-2024,04-03-2024,08-03-2024,East,Warehouse A,Apparel,4,122.48,489.92,Rail,Delhivery,Delivered,5,Y,0,Y,1,,,
ORD0712,12-07-2024,14-07-2024,19-07-2024,West,Warehouse A,Electronics,5,124.17,620.85,Air,EcomExpress,Delivered,7,N,1,N,1,,,
ORD0713,16-08-2024,17-08-2024,22-08-2024,South,Warehouse C,Apparel,4,198.38,793.52,Rail,XpressBees,Delivered,6,Y,0,Y,3,,,
ORD0714,06-01-2024,09-01-2024,13-01-2024,South,Warehouse A,Apparel,1,169.13,169.13,Air,Shadowfax,Delivered,7,N,1,Y,1,,,
ORD0715,28-05-2024,29-05-2024,04-06-2024,North,Warehouse D,Electronics,3,185.61,556.83,Road,XpressBees,Delivered,7,N,3,Y,1,,,
ORD0716,02-09-2024,05-09-2024,07-09-2024,North,Warehouse A,Electronics,4,71.47,285.88,Rail,Shadowfax,Delivered,5,Y,0,Y,1,,,
ORD0717,14-11-2024,16-11-2024,21-11-2024,North,Warehouse A,Home & Kitchen,4,185.61,742.44,Rail,XpressBees,Delivered,7,Y,0,Y,1,,,
